Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilität,Energie,Alter,Lebendig,Kategorie,Datei
800,17,5,WÜSTE,0.563,1.908,0.962,100.0,0,1,steps,ca_detail_1762512767599
2000,20,15,WÜSTE,1.791,2.0,1.66,143.68,338,1,population,ca_detail_1762512974066-pop1
2000,25,0,OZEAN,1.316,2.0,0.974,158.95,24,1,same,ca_detail_1762512346105
2000,21,30,TUNDRA,1.162,1.443,0.887,30.92,14,1,population,ca_detail_1762513065927-pop50
2000,44,8,GRASLAND,0.653,2.0,1.157,200.0,241,1,population,ca_detail_1762512974066-pop1
2000,38,6,SUMPF,1.164,1.35,1.614,200.0,553,1,population,ca_detail_1762513304195-pop2500
2000,37,45,SUMPF,0.584,2.0,0.935,200.0,199,1,seed,ca_detail_1762512624538
2000,37,19,SUMPF,0.753,2.0,1.159,200.0,139,1,same,ca_detail_1762512310071
2000,4,40,WÜSTE,0.819,1.845,1.445,0.14,15,1,seed,ca_detail_1762512483895
2000,24,36,GRASLAND,1.56,2.0,0.811,200.0,301,1,population,ca_detail_1762513195633-pop625
2000,27,31,WÜSTE,1.047,1.631,2.0,56.14,6,1,population,ca_detail_1762513304195-pop2500
400,32,28,GEBIRGE,1.53,1.669,0.5,200.0,334,1,steps,ca_detail_1762512748570
2000,35,32,GEBIRGE,2.0,1.549,0.5,200.0,601,1,population,ca_detail_1762513195633-pop625
2000,32,27,WALD,1.27,2.0,1.887,200.0,247,1,seed,ca_detail_1762512598970
2000,17,3,SUMPF,2.0,2.0,1.03,200.0,24,1,steps,ca_detail_1762512849242
2000,8,7,SUMPF,1.771,1.322,0.792,200.0,1040,1,seed,ca_detail_1762512598970
1600,6,35,WÜSTE,1.952,2.0,0.955,58.01,15,1,steps,ca_detail_1762512804294
2000,27,47,SUMPF,1.838,1.489,2.0,200.0,283,1,population,ca_detail_1762513249309-pop1250
1600,19,35,SUMPF,0.722,2.0,1.83,200.0,346,1,steps,ca_detail_1762512804294
2000,20,15,VULKAN,0.661,2.0,1.363,31.2,8,1,seed,ca_detail_1762512446573
2000,33,0,VULKAN,0.527,1.923,0.5,30.14,8,1,same,ca_detail_1762512310071
1600,30,7,VULKAN,1.073,2.0,1.608,48.4,6,1,steps,ca_detail_1762512804294
2000,32,19,WÜSTE,0.5,2.0,1.402,81.4,3,1,same,ca_detail_1762512370832
1600,17,47,GRASLAND,1.619,1.782,1.714,125.85,9,1,steps,ca_detail_1762512804294
2000,47,43,TUNDRA,0.588,2.0,0.717,120.64,209,1,population,ca_detail_1762513249309-pop1250
2000,48,29,GRASLAND,0.5,2.0,1.322,200.0,987,1,seed,ca_detail_1762512483895
2000,25,23,TUNDRA,1.637,2.0,1.605,89.69,168,1,same,ca_detail_1762512398038
2000,4,26,WÜSTE,0.954,1.623,1.715,100.0,0,1,seed,ca_detail_1762512483895
2000,30,29,GEBIRGE,2.0,2.0,1.22,200.0,378,1,population,ca_detail_1762513065927-pop50
2000,21,6,TUNDRA,0.557,2.0,0.668,34.08,56,1,seed,ca_detail_1762512570763
2000,2,42,TUNDRA,2.0,2.0,2.0,52.21,17,1,seed,ca_detail_1762512598970
400,6,14,WALD,1.517,1.081,0.6,200.0,202,1,steps,ca_detail_1762512748570
2000,39,33,TUNDRA,0.635,2.0,0.5,63.2,28,1,seed,ca_detail_1762512483895
2000,20,43,WÜSTE,0.888,1.85,2.0,0.59,15,1,same,ca_detail_1762512270723
2000,21,27,TUNDRA,1.171,2.0,1.898,86.29,23,1,seed,ca_detail_1762512598970
2000,46,10,WÜSTE,0.641,2.0,1.464,19.4,13,1,same,ca_detail_1762512370832
2000,35,34,OZEAN,1.841,1.556,0.932,200.0,642,1,population,ca_detail_1762513065927-pop50
2000,17,47,GRASLAND,2.0,2.0,2.0,200.0,124,1,population,ca_detail_1762513249309-pop1250
2000,41,39,GRASLAND,0.971,1.471,0.876,129.13,28,1,seed,ca_detail_1762512446573
2000,36,35,WÜSTE,1.095,1.659,1.329,13.32,12,1,seed,ca_detail_1762512624538
2000,43,40,WÜSTE,0.646,1.359,0.5,26.1,9,1,population,ca_detail_1762513249309-pop1250
400,36,47,GRASLAND,0.825,2.0,0.834,200.0,319,1,steps,ca_detail_1762512748570
2000,45,33,OZEAN,1.807,2.0,2.0,200.0,27,1,population,ca_detail_1762513195633-pop625
2000,48,27,WALD,1.638,1.115,0.683,200.0,908,1,seed,ca_detail_1762512570763
2000,20,38,SUMPF,2.0,1.813,1.197,200.0,870,1,population,ca_detail_1762513195633-pop625
400,48,33,GRASLAND,0.5,2.0,1.303,150.0,55,1,steps,ca_detail_1762512748570
800,26,7,TUNDRA,0.636,1.888,1.372,98.88,1,1,steps,ca_detail_1762512767599
2000,23,34,TUNDRA,2.0,2.0,1.44,165.38,847,1,seed,ca_detail_1762512483895
2000,18,43,GRASLAND,1.133,2.0,0.849,200.0,179,1,population,ca_detail_1762513249309-pop1250
1200,23,39,OZEAN,1.027,1.407,0.5,200.0,811,1,steps,ca_detail_1762512788880
2000,6,37,GEBIRGE,0.829,2.0,2.0,200.0,507,1,same,ca_detail_1762512346105
2000,26,1,OZEAN,2.0,2.0,1.759,200.0,179,1,population,ca_detail_1762513249309-pop1250
2000,4,8,GRASLAND,0.697,1.389,0.502,178.62,13,1,population,ca_detail_1762513249309-pop1250
2000,36,30,OZEAN,0.754,2.0,2.0,149.52,28,1,seed,ca_detail_1762512624538
1200,12,30,WALD,0.864,2.0,1.163,200.0,956,1,steps,ca_detail_1762512788880
2000,19,14,SUMPF,0.64,2.0,2.0,200.0,397,1,seed,ca_detail_1762512483895
2000,8,10,WÜSTE,1.039,1.72,2.0,100.0,0,1,steps,ca_detail_1762512849242
2000,30,5,GEBIRGE,1.448,1.663,1.457,200.0,491,1,steps,ca_detail_1762512849242
2000,1,45,VULKAN,0.95,1.961,1.604,39.33,7,1,population,ca_detail_1762513195633-pop625
2000,48,20,WÜSTE,0.938,2.0,1.054,75.2,4,1,same,ca_detail_1762512310071
1600,19,43,TUNDRA,1.376,2.0,0.777,171.66,1104,1,steps,ca_detail_1762512804294
2000,27,25,WALD,1.771,2.0,1.782,200.0,711,1,seed,ca_detail_1762512624538
2000,15,26,WÜSTE,0.941,2.0,1.383,39.84,394,1,population,ca_detail_1762513065927-pop50
2000,32,48,WÜSTE,2.0,2.0,1.375,70.06,14,1,steps,ca_detail_1762512849242
2000,34,31,TUNDRA,0.5,2.0,1.036,63.15,52,1,seed,ca_detail_1762512446573
2000,39,37,OZEAN,1.013,2.0,1.16,176.71,16,1,same,ca_detail_1762512398038
2000,29,10,SUMPF,1.0,1.244,0.722,200.0,203,1,same,ca_detail_1762512370832
2000,36,43,WÜSTE,0.5,2.0,0.742,19.4,13,1,population,ca_detail_1762512974066-pop1
1600,7,49,GEBIRGE,0.5,2.0,1.121,200.0,1144,1,steps,ca_detail_1762512804294
2000,48,21,VULKAN,0.89,2.0,1.587,22.6,9,1,seed,ca_detail_1762512483895
2000,7,25,OZEAN,0.5,2.0,0.584,200.0,160,1,population,ca_detail_1762513195633-pop625
2000,28,34,WALD,1.068,2.0,2.0,162.43,107,1,population,ca_detail_1762512974066-pop1
1600,42,21,TUNDRA,0.672,2.0,0.5,78.99,16,1,steps,ca_detail_1762512804294
2000,28,12,SUMPF,2.0,2.0,1.628,200.0,613,1,same,ca_detail_1762512370832
2000,26,38,WÜSTE,2.0,2.0,1.85,178.79,169,1,same,ca_detail_1762512370832
2000,36,49,WÜSTE,1.796,2.0,2.0,97.32,1,1,same,ca_detail_1762512346105
2000,39,39,SUMPF,1.013,2.0,1.16,192.87,18,1,same,ca_detail_1762512398038
2000,30,11,GEBIRGE,1.532,1.919,1.933,88.78,46,1,population,ca_detail_1762512974066-pop1
2000,20,48,OZEAN,2.0,2.0,1.565,167.37,62,1,population,ca_detail_1762512974066-pop1
2000,23,35,VULKAN,2.0,2.0,0.831,7.25,11,1,population,ca_detail_1762513304195-pop2500
2000,22,24,TUNDRA,1.761,2.0,1.186,62.29,82,1,same,ca_detail_1762512398038
2000,18,39,WALD,0.605,2.0,0.5,200.0,1040,1,same,ca_detail_1762512370832
800,10,0,GEBIRGE,1.519,2.0,1.475,200.0,226,1,steps,ca_detail_1762512767599
2000,49,45,GRASLAND,2.0,0.959,1.175,200.0,531,1,seed,ca_detail_1762512570763
2000,6,21,TUNDRA,0.845,1.107,2.0,86.29,2,1,population,ca_detail_1762513304195-pop2500
1200,4,10,OZEAN,1.042,2.0,0.854,200.0,582,1,steps,ca_detail_1762512788880
2000,5,14,SUMPF,1.918,1.921,0.541,200.0,1581,1,same,ca_detail_1762512346105
800,39,14,SUMPF,0.639,2.0,1.171,200.0,33,1,steps,ca_detail_1762512767599
2000,33,41,TUNDRA,0.784,2.0,1.654,79.66,118,1,population,ca_detail_1762513065927-pop50
2000,6,20,GEBIRGE,1.376,2.0,2.0,97.85,91,1,seed,ca_detail_1762512570763
2000,34,38,GRASLAND,0.5,1.812,1.077,200.0,866,1,same,ca_detail_1762512398038
2000,9,21,TUNDRA,1.0,2.0,0.99,13.34,1536,1,seed,ca_detail_1762512624538
2000,12,26,VULKAN,1.139,2.0,1.447,165.6,168,1,population,ca_detail_1762513065927-pop50
2000,14,5,TUNDRA,0.99,1.924,1.991,100.0,0,1,same,ca_detail_1762512398038
2000,40,34,GRASLAND,1.719,1.626,1.495,150.0,34,1,population,ca_detail_1762513249309-pop1250
2000,37,19,WÜSTE,0.78,2.0,0.833,19.4,13,1,seed,ca_detail_1762512624538
1600,4,26,VULKAN,0.851,2.0,2.0,5.4,11,1,steps,ca_detail_1762512804294
2000,17,47,GRASLAND,2.0,1.458,2.0,150.0,36,1,same,ca_detail_1762512398038
2000,40,27,GEBIRGE,0.5,2.0,0.881,180.23,243,1,seed,ca_detail_1762512624538
800,3,47,SUMPF,1.133,1.836,1.244,179.8,75,1,steps,ca_detail_1762512767599
2000,46,26,WALD,1.23,1.674,0.532,200.0,416,1,population,ca_detail_1762513249309-pop1250
2000,13,15,GRASLAND,1.884,1.52,0.844,200.0,171,1,seed,ca_detail_1762512624538
1200,48,8,WALD,0.792,1.641,1.009,200.0,1163,1,steps,ca_detail_1762512788880
2000,19,44,GEBIRGE,0.5,1.946,1.403,200.0,303,1,population,ca_detail_1762513195633-pop625
2000,42,15,WÜSTE,0.5,2.0,0.549,93.8,1,1,same,ca_detail_1762512370832
2000,10,3,OZEAN,0.627,1.608,0.601,200.0,1527,1,population,ca_detail_1762513304195-pop2500
800,8,13,VULKAN,0.87,2.0,1.325,57.0,5,1,steps,ca_detail_1762512767599
800,46,37,GRASLAND,2.0,2.0,2.0,200.0,27,1,steps,ca_detail_1762512767599
2000,16,36,GEBIRGE,2.0,1.575,1.444,119.0,15,1,seed,ca_detail_1762512446573
1600,4,4,VULKAN,1.027,2.0,1.678,100.0,0,1,steps,ca_detail_1762512804294
2000,20,15,WÜSTE,1.265,0.524,2.0,100.0,0,1,same,ca_detail_1762512398038
2000,23,2,GRASLAND,0.982,2.0,1.06,132.4,100,1,same,ca_detail_1762512346105
2000,38,11,TUNDRA,1.689,2.0,1.414,99.17,15,1,population,ca_detail_1762513304195-pop2500
2000,18,47,VULKAN,1.577,2.0,0.727,14.0,10,1,seed,ca_detail_1762512446573
2000,22,13,OZEAN,2.0,2.0,2.0,200.0,36,1,same,ca_detail_1762512370832
2000,11,41,SUMPF,1.662,2.0,1.371,200.0,285,1,same,ca_detail_1762512370832
2000,29,40,SUMPF,1.549,2.0,1.855,177.89,71,1,seed,ca_detail_1762512624538
2000,20,34,GEBIRGE,0.953,2.0,1.043,200.0,1513,1,same,ca_detail_1762512370832
2000,40,20,WALD,1.477,1.799,0.5,200.0,687,1,population,ca_detail_1762513304195-pop2500
2000,6,0,GEBIRGE,0.653,2.0,1.323,200.0,160,1,population,ca_detail_1762513065927-pop50
2000,1,49,GEBIRGE,1.84,2.0,1.136,173.84,110,1,population,ca_detail_1762513304195-pop2500
2000,33,39,VULKAN,1.447,1.731,1.319,91.06,402,1,same,ca_detail_1762512310071
2000,40,7,WALD,0.745,1.959,1.414,200.0,360,1,same,ca_detail_1762512370832
2000,43,48,GEBIRGE,0.989,2.0,0.5,200.0,820,1,seed,ca_detail_1762512483895
2000,32,36,WÜSTE,1.631,2.0,1.929,85.69,267,1,seed,ca_detail_1762512446573
2000,35,4,VULKAN,0.5,2.0,0.86,65.6,4,1,same,ca_detail_1762512310071
2000,30,21,SUMPF,0.5,2.0,1.752,200.0,144,1,population,ca_detail_1762513065927-pop50
2000,22,36,GEBIRGE,2.0,1.358,0.702,30.72,88,1,steps,ca_detail_1762512849242
2000,43,33,WALD,1.208,1.65,0.833,200.0,1858,1,seed,ca_detail_1762512483895
2000,34,9,WALD,0.692,1.584,0.675,200.0,345,1,same,ca_detail_1762512398038
2000,4,12,GRASLAND,1.105,2.0,0.831,200.0,358,1,seed,ca_detail_1762512624538
2000,49,1,GRASLAND,1.118,2.0,0.872,200.0,1071,1,population,ca_detail_1762513304195-pop2500
2000,22,17,TUNDRA,0.909,2.0,2.0,181.13,697,1,population,ca_detail_1762513065927-pop50
2000,29,30,SUMPF,1.101,1.729,0.743,200.0,239,1,seed,ca_detail_1762512483895
2000,33,20,SUMPF,1.521,2.0,0.694,200.0,1007,1,seed,ca_detail_1762512624538
2000,45,0,WALD,0.989,2.0,0.5,200.0,678,1,seed,ca_detail_1762512483895
2000,20,19,TUNDRA,0.666,2.0,0.604,181.53,1232,1,same,ca_detail_1762512398038
2000,27,16,OZEAN,1.499,1.288,1.489,200.0,1944,1,population,ca_detail_1762513195633-pop625
2000,8,21,SUMPF,1.887,1.207,0.887,63.48,115,1,seed,ca_detail_1762512598970
2000,40,13,SUMPF,2.0,1.203,0.5,200.0,459,1,same,ca_detail_1762512370832
2000,0,44,GEBIRGE,1.08,1.953,2.0,200.0,258,1,seed,ca_detail_1762512570763
2000,2,23,WÜSTE,1.407,2.0,1.013,55.47,9,1,population,ca_detail_1762512974066-pop1
400,32,34,WÜSTE,1.655,1.992,0.5,72.73,6,1,steps,ca_detail_1762512748570
2000,34,9,WALD,2.0,1.503,0.679,200.0,517,1,population,ca_detail_1762513304195-pop2500
2000,6,32,TUNDRA,1.481,2.0,0.645,168.41,469,1,population,ca_detail_1762513195633-pop625
2000,0,19,TUNDRA,1.779,2.0,1.247,92.21,20,1,seed,ca_detail_1762512570763
400,10,15,SUMPF,0.52,1.951,1.352,200.0,206,1,steps,ca_detail_1762512748570
1200,42,27,VULKAN,1.726,1.871,1.677,29.41,8,1,steps,ca_detail_1762512788880
2000,33,5,WÜSTE,2.0,2.0,1.84,179.48,175,1,seed,ca_detail_1762512624538
2000,43,29,GRASLAND,0.574,2.0,1.77,147.2,75,1,population,ca_detail_1762513065927-pop50
2000,14,8,TUNDRA,1.358,2.0,2.0,50.1,90,1,same,ca_detail_1762512346105
2000,9,18,WALD,2.0,2.0,1.304,200.0,187,1,same,ca_detail_1762512270723
2000,46,30,WÜSTE,0.878,1.136,2.0,9.67,10,1,seed,ca_detail_1762512483895
2000,44,16,VULKAN,1.371,2.0,2.0,14.0,10,1,same,ca_detail_1762512346105
2000,3,47,SUMPF,0.531,2.0,1.252,200.0,610,1,seed,ca_detail_1762512598970
2000,24,37,VULKAN,1.959,1.973,1.433,28.01,9,1,same,ca_detail_1762512270723
2000,21,27,WÜSTE,2.0,1.85,2.0,2.47,36,1,population,ca_detail_1762513065927-pop50
400,5,48,GEBIRGE,0.579,1.658,1.89,71.28,101,1,steps,ca_detail_1762512748570
2000,46,3,OZEAN,0.784,2.0,1.371,190.49,108,1,steps,ca_detail_1762512849242
2000,48,10,WALD,1.323,2.0,0.664,200.0,1770,1,same,ca_detail_1762512310071
2000,26,39,SUMPF,1.553,1.566,1.882,146.61,25,1,seed,ca_detail_1762512446573
1200,27,0,GEBIRGE,1.008,1.712,1.454,55.39,39,1,steps,ca_detail_1762512788880
2000,11,17,WALD,2.0,1.632,2.0,200.0,364,1,same,ca_detail_1762512270723
400,24,35,WALD,0.696,2.0,1.381,200.0,188,1,steps,ca_detail_1762512748570
2000,35,44,WÜSTE,1.391,1.185,2.0,2.71,11,1,same,ca_detail_1762512310071
400,9,33,GRASLAND,1.002,1.483,1.44,122.62,48,1,steps,ca_detail_1762512748570
2000,37,33,SUMPF,1.793,2.0,1.275,200.0,113,1,same,ca_detail_1762512398038
2000,7,27,GEBIRGE,0.71,1.765,1.884,198.36,326,1,same,ca_detail_1762512310071
2000,35,3,TUNDRA,2.0,2.0,1.498,178.56,339,1,seed,ca_detail_1762512446573
2000,12,13,WALD,1.104,2.0,1.734,200.0,270,1,same,ca_detail_1762512370832
2000,37,48,SUMPF,1.495,1.73,0.606,163.81,9,1,same,ca_detail_1762512310071
2000,20,7,GEBIRGE,2.0,1.975,2.0,200.0,132,1,same,ca_detail_1762512270723
2000,46,27,VULKAN,0.661,2.0,1.357,39.6,469,1,seed,ca_detail_1762512570763
2000,15,7,VULKAN,0.968,2.0,1.239,14.0,10,1,seed,ca_detail_1762512570763
2000,31,34,OZEAN,1.963,2.0,1.663,200.0,289,1,same,ca_detail_1762512310071
2000,21,3,TUNDRA,0.5,2.0,2.0,89.3,125,1,same,ca_detail_1762512346105
2000,37,35,WÜSTE,1.207,2.0,1.275,46.73,10,1,same,ca_detail_1762512398038
2000,26,31,VULKAN,1.457,1.774,2.0,10.01,10,1,population,ca_detail_1762513304195-pop2500
2000,17,31,OZEAN,0.926,2.0,2.0,200.0,726,1,steps,ca_detail_1762512849242
2000,5,6,SUMPF,0.732,2.0,1.31,200.0,869,1,steps,ca_detail_1762512849242
2000,24,1,WÜSTE,0.5,2.0,1.744,200.0,524,1,seed,ca_detail_1762512570763
2000,16,10,WALD,0.939,1.206,0.551,99.85,68,1,population,ca_detail_1762513065927-pop50
2000,5,49,SUMPF,0.765,1.996,1.437,200.0,459,1,same,ca_detail_1762512398038
2000,8,7,TUNDRA,0.656,2.0,1.605,26.2,322,1,population,ca_detail_1762513065927-pop50
2000,42,8,WÜSTE,1.369,1.933,2.0,80.94,4,1,seed,ca_detail_1762512570763
2000,13,7,SUMPF,0.825,2.0,0.951,200.0,47,1,population,ca_detail_1762513304195-pop2500
1600,26,8,OZEAN,0.5,1.614,0.763,62.31,41,1,steps,ca_detail_1762512804294
2000,41,48,GEBIRGE,1.495,2.0,1.296,98.16,70,1,population,ca_detail_1762513304195-pop2500
2000,33,12,TUNDRA,2.0,2.0,1.558,185.54,526,1,same,ca_detail_1762512270723
2000,44,26,WALD,0.5,2.0,1.582,200.0,198,1,population,ca_detail_1762512974066-pop1
2000,42,44,TUNDRA,2.0,2.0,1.851,65.69,43,1,population,ca_detail_1762512974066-pop1
2000,33,8,GEBIRGE,2.0,2.0,1.255,200.0,351,1,population,ca_detail_1762512974066-pop1
1600,38,12,GEBIRGE,0.77,2.0,2.0,90.16,112,1,steps,ca_detail_1762512804294
2000,37,5,GRASLAND,1.599,2.0,1.214,200.0,1050,1,population,ca_detail_1762513249309-pop1250
2000,22,26,SUMPF,0.612,2.0,1.866,200.0,231,1,population,ca_detail_1762513195633-pop625
2000,27,6,SUMPF,2.0,1.572,0.676,200.0,1196,1,seed,ca_detail_1762512570763
2000,27,19,SUMPF,1.104,2.0,1.61,200.0,622,1,population,ca_detail_1762513249309-pop1250
2000,35,9,WÜSTE,1.285,2.0,1.236,23.25,15,1,population,ca_detail_1762513249309-pop1250
2000,23,23,GEBIRGE,0.884,2.0,1.002,63.77,30,1,same,ca_detail_1762512370832
2000,10,3,OZEAN,0.615,2.0,1.122,200.0,354,1,population,ca_detail_1762513065927-pop50
2000,15,43,WÜSTE,1.169,2.0,1.219,178.01,173,1,seed,ca_detail_1762512483895
2000,6,5,VULKAN,1.436,1.675,1.181,90.82,1,1,same,ca_detail_1762512310071
2000,8,45,GRASLAND,0.771,2.0,0.5,200.0,660,1,seed,ca_detail_1762512483895
2000,18,45,TUNDRA,1.047,2.0,1.52,68.54,660,1,seed,ca_detail_1762512483895
800,17,12,WÜSTE,0.5,1.444,0.947,68.33,4,1,steps,ca_detail_1762512767599
400,41,32,GRASLAND,0.5,1.112,0.781,146.31,57,1,steps,ca_detail_1762512748570
2000,4,32,VULKAN,1.6,2.0,2.0,33.08,665,1,population,ca_detail_1762513195633-pop625
2000,8,25,SUMPF,0.5,1.74,2.0,161.55,88,1,population,ca_detail_1762513065927-pop50
2000,17,39,GRASLAND,2.0,2.0,0.5,200.0,516,1,seed,ca_detail_1762512570763
2000,14,2,SUMPF,1.152,1.708,2.0,89.91,22,1,population,ca_detail_1762513249309-pop1250
1600,22,17,TUNDRA,0.953,2.0,2.0,183.63,453,1,steps,ca_detail_1762512804294
400,43,39,SUMPF,1.143,2.0,2.0,200.0,184,1,steps,ca_detail_1762512748570
2000,26,29,VULKAN,1.086,1.207,1.176,100.0,0,1,population,ca_detail_1762513065927-pop50
1600,0,3,GRASLAND,0.636,1.19,2.0,97.15,19,1,steps,ca_detail_1762512804294
400,35,42,OZEAN,1.127,2.0,0.635,85.75,16,1,steps,ca_detail_1762512748570
1200,9,3,GRASLAND,0.5,1.322,0.699,200.0,653,1,steps,ca_detail_1762512788880
1200,4,36,WÜSTE,0.741,1.59,1.289,104.98,209,1,steps,ca_detail_1762512788880
2000,30,7,GEBIRGE,0.849,2.0,1.162,90.85,66,1,seed,ca_detail_1762512446573
2000,43,19,OZEAN,0.914,1.552,1.059,59.58,59,1,seed,ca_detail_1762512446573
2000,48,38,OZEAN,0.5,2.0,1.66,195.36,68,1,population,ca_detail_1762513304195-pop2500
2000,20,35,SUMPF,2.0,2.0,0.867,200.0,575,1,seed,ca_detail_1762512570763
2000,46,36,SUMPF,1.149,2.0,0.819,200.0,472,1,seed,ca_detail_1762512570763
2000,48,18,OZEAN,0.991,1.756,1.357,200.0,1920,1,same,ca_detail_1762512398038
2000,45,33,GEBIRGE,0.752,2.0,1.857,132.91,251,1,seed,ca_detail_1762512483895
2000,2,7,GRASLAND,1.65,2.0,1.748,200.0,126,1,population,ca_detail_1762512974066-pop1
2000,33,47,WALD,1.4,2.0,1.067,200.0,498,1,population,ca_detail_1762513304195-pop2500
1600,11,42,SUMPF,1.524,1.991,1.454,191.78,104,1,steps,ca_detail_1762512804294
2000,37,39,GRASLAND,0.6,2.0,2.0,200.0,272,1,seed,ca_detail_1762512483895
2000,22,24,TUNDRA,0.922,2.0,1.843,99.66,3,1,steps,ca_detail_1762512849242
2000,13,24,WALD,1.561,2.0,0.917,200.0,291,1,population,ca_detail_1762513249309-pop1250
2000,8,35,TUNDRA,1.257,2.0,1.481,124.77,1405,1,population,ca_detail_1762513065927-pop50
2000,39,40,GRASLAND,1.066,1.474,1.585,171.59,36,1,seed,ca_detail_1762512446573
2000,40,41,GEBIRGE,1.004,2.0,2.0,94.99,59,1,population,ca_detail_1762513249309-pop1250
2000,23,11,WÜSTE,1.293,2.0,0.994,14.12,16,1,seed,ca_detail_1762512624538
1600,14,38,OZEAN,0.782,1.928,1.042,200.0,606,1,steps,ca_detail_1762512804294
800,7,12,GEBIRGE,0.599,2.0,1.12,200.0,332,1,steps,ca_detail_1762512767599
2000,34,34,VULKAN,0.5,1.974,0.694,13.56,10,1,same,ca_detail_1762512346105
1200,20,34,GEBIRGE,0.862,2.0,1.466,200.0,197,1,steps,ca_detail_1762512788880
2000,17,0,WÜSTE,0.577,2.0,0.584,81.4,3,1,seed,ca_detail_1762512598970
2000,41,21,VULKAN,0.5,2.0,1.477,10.8,611,1,same,ca_detail_1762512398038
2000,28,33,WALD,2.0,2.0,2.0,200.0,48,1,population,ca_detail_1762513304195-pop2500
2000,3,8,OZEAN,0.792,1.641,0.65,200.0,1837,1,steps,ca_detail_1762512849242
2000,44,8,OZEAN,0.821,1.981,0.5,200.0,225,1,seed,ca_detail_1762512570763
800,16,34,OZEAN,1.602,1.84,0.799,167.71,118,1,steps,ca_detail_1762512767599
2000,35,31,GEBIRGE,1.087,1.915,0.669,200.0,236,1,population,ca_detail_1762513195633-pop625
1200,8,2,WALD,0.528,1.819,1.084,150.0,90,1,steps,ca_detail_1762512788880
400,19,23,VULKAN,1.635,1.994,1.172,100.0,0,1,steps,ca_detail_1762512748570
2000,21,17,SUMPF,1.366,2.0,2.0,200.0,630,1,population,ca_detail_1762512974066-pop1
2000,26,14,VULKAN,0.844,1.702,1.837,54.33,5,1,population,ca_detail_1762513304195-pop2500
2000,25,32,TUNDRA,0.5,2.0,1.041,51.51,122,1,same,ca_detail_1762512370832
